10/06/2014 16:43:55	v01n02	v01n02a01.html	1
10/06/2014 16:43:55	v01n02	v01n02a02.html	0
10/06/2014 16:43:55	v01n02	v01n02a03.html	0
10/06/2014 16:43:55	v01n02	v01n02a04.html	0
10/06/2014 16:43:55	v01n02	v01n02a05.html	0
10/06/2014 16:43:55	v01n02	v01n02a06.html	0
10/06/2014 16:43:55	v01n02	v01n02a07.html	0
10/06/2014 16:43:56	v01n02	v01n02a08.html	1
10/06/2014 16:43:56	v01n02	v01n02a09.html	0
10/06/2014 16:43:56	v01n02	v01n02a10.html	0
10/06/2014 16:43:56	v01n02	v01n02a11.html	0
10/06/2014 16:43:56	v01n02	v01n02a12.html	0
10/06/2014 16:43:56	v01n02	v01n02a13.html	0
10/06/2014 16:43:56	v01n02	v01n02a14.html	0
10/06/2014 16:43:57	v01n02	v01n02a15.html	1
10/06/2014 16:43:57	v01n02	v01n02a16.html	0
