10/06/2014 16:44:08	v01n01	v01n01a01.html	0
10/06/2014 16:44:08	v01n01	v01n01a02.html	0
10/06/2014 16:44:08	v01n01	v01n01a03.html	0
10/06/2014 16:44:08	v01n01	v01n01a04.html	0
10/06/2014 16:44:08	v01n01	v01n01a05.html	0
10/06/2014 16:44:09	v01n01	v01n01a06.html	1
10/06/2014 16:44:09	v01n01	v01n01a07.html	0
10/06/2014 16:44:09	v01n01	v01n01a08.html	0
10/06/2014 16:44:09	v01n01	v01n01a09.html	0
10/06/2014 16:44:09	v01n01	v01n01a10.html	0
10/06/2014 16:44:09	v01n01	v01n01a11.html	0
10/06/2014 16:44:09	v01n01	v01n01a12.html	0
10/06/2014 16:44:09	v01n01	v01n01a13.html	0
10/06/2014 16:45:42	v01n01	v01n01a01.html	0
10/06/2014 16:45:42	v01n01	v01n01a02.html	0
10/06/2014 16:45:42	v01n01	v01n01a03.html	0
10/06/2014 16:45:43	v01n01	v01n01a04.html	1
10/06/2014 16:45:43	v01n01	v01n01a05.html	0
10/06/2014 16:45:43	v01n01	v01n01a06.html	0
10/06/2014 16:45:43	v01n01	v01n01a07.html	0
10/06/2014 16:45:43	v01n01	v01n01a08.html	0
10/06/2014 16:45:43	v01n01	v01n01a09.html	0
10/06/2014 16:45:43	v01n01	v01n01a10.html	0
10/06/2014 16:45:44	v01n01	v01n01a11.html	1
10/06/2014 16:45:44	v01n01	v01n01a12.html	0
10/06/2014 16:45:44	v01n01	v01n01a13.html	0
24/06/2014 16:15:17	v01n01	v01n01a01.html	0
24/06/2014 16:15:17	v01n01	v01n01a02.html	0
24/06/2014 16:15:17	v01n01	v01n01a03.html	0
24/06/2014 16:15:18	v01n01	v01n01a04.html	0
24/06/2014 16:15:18	v01n01	v01n01a05.html	0
24/06/2014 16:15:18	v01n01	v01n01a06.html	0
24/06/2014 16:15:18	v01n01	v01n01a07.html	0
24/06/2014 16:15:19	v01n01	v01n01a08.html	1
24/06/2014 16:15:19	v01n01	v01n01a09.html	0
24/06/2014 16:15:19	v01n01	v01n01a10.html	0
24/06/2014 16:15:19	v01n01	v01n01a11.html	0
24/06/2014 16:15:19	v01n01	v01n01a12.html	0
24/06/2014 16:15:19	v01n01	v01n01a13.html	0
